source_record_id,name,gpu_chip,release_date,bus_interface,memory_gb,memory_type,gpu_clock_mhz,memory_clock_mhz,shader_count,tmu_count,rop_count,has_structured_specs,memory_raw,gpu_clock_raw,memory_clock_raw,shader_counts_raw,release_raw,source_dataset
d15966ca5fbbc660923c,Radeon RX 470D,Ellesmere,2016-10-21,PCIe 3.0 x16,4.0,GDDR5,926.0,1650.0,1792,112,32,True,"4 GB, GDDR5, 256 bit",926 MHz,1650 MHz,1792 / 112 / 32,"Oct 21st, 2016",baraazaid/cpu-and-gpu-stats
fe92f68a0ccbb249a67f,Radeon RX 480,Ellesmere,2016-06-29,PCIe 3.0 x16,8.0,GDDR5,1120.0,2000.0,2304,144,32,True,"8 GB, GDDR5, 256 bit",1120 MHz,2000 MHz,2304 / 144 / 32,"Jun 29th, 2016",baraazaid/cpu-and-gpu-stats
139e9f3ecd70c8705734,Radeon RX 480 Mobile,Ellesmere,2016-08-04,MXM-B (3.0),8.0,GDDR5,1000.0,2000.0,2304,144,32,True,"8 GB, GDDR5, 256 bit",1000 MHz,2000 MHz,2304 / 144 / 32,"Aug 4th, 2016",baraazaid/cpu-and-gpu-stats
40a4a96ac37f718270ec,Radeon RX 5300,Navi 14,2020-05-28,PCIe 4.0 x8,3.0,GDDR6,1327.0,1750.0,1408,88,32,True,"3 GB, GDDR6, 96 bit",1327 MHz,1750 MHz,1408 / 88 / 32,"May 28th, 2020",baraazaid/cpu-and-gpu-stats
fd9e4942fd3804bcf3cb,Radeon RX 540X Mobile,Polaris 23,2018-04-11,PCIe 3.0 x8,2.0,GDDR5,1124.0,1500.0,512,32,16,True,"2 GB, GDDR5, 128 bit",1124 MHz,1500 MHz,512 / 32 / 16,"Apr 11th, 2018",baraazaid/cpu-and-gpu-stats
78c60c85e869b465119b,Radeon RX 550X,Lexa,2018-12-16,PCIe 3.0 x8,4.0,GDDR5,1100.0,1500.0,512,32,16,True,"4 GB, GDDR5, 128 bit",1100 MHz,1500 MHz,512 / 32 / 16,"Dec 16th, 2018",baraazaid/cpu-and-gpu-stats
c8a6d9beb326c6e7ee84,Radeon RX 550X 640SP,Baffin,2018-04-11,PCIe 3.0 x8,2.0,GDDR5,1019.0,1500.0,640,40,16,True,"2 GB, GDDR5, 128 bit",1019 MHz,1500 MHz,640 / 40 / 16,"Apr 11th, 2018",baraazaid/cpu-and-gpu-stats
1a9c6e460bad979aa936,Radeon RX 550X Mobile,Polaris 23,2018-04-11,PCIe 3.0 x8,2.0,GDDR5,1100.0,1500.0,640,40,16,True,"2 GB, GDDR5, 64 bit",1100 MHz,1500 MHz,640 / 40 / 16,"Apr 11th, 2018",baraazaid/cpu-and-gpu-stats
073a0f952285ca891b14,Radeon RX 5600 OEM,Navi 10,2020-01-21,PCIe 4.0 x16,6.0,GDDR6,1130.0,1500.0,2048,128,64,True,"6 GB, GDDR6, 192 bit",1130 MHz,1500 MHz,2048 / 128 / 64,"Jan 21st, 2020",baraazaid/cpu-and-gpu-stats
2927b1f023daff410bda,Radeon RX 5600 XT,Navi 10,2020-01-21,PCIe 4.0 x16,6.0,GDDR6,1130.0,1500.0,2304,144,64,True,"6 GB, GDDR6, 192 bit",1130 MHz,1500 MHz,2304 / 144 / 64,"Jan 21st, 2020",baraazaid/cpu-and-gpu-stats
23b28f7415c5fe9c12b0,Radeon RX 5600M,Navi 10,2020-07-07,PCIe 4.0 x16,6.0,GDDR6,1035.0,1500.0,2304,144,64,True,"6 GB, GDDR6, 192 bit",1035 MHz,1500 MHz,2304 / 144 / 64,"Jul 7th, 2020",baraazaid/cpu-and-gpu-stats
0db199f530fedbc0a569,Radeon RX 560DX,Polaris 21,2018-04-11,PCIe 3.0 x8,4.0,GDDR5,1090.0,1500.0,896,56,16,True,"4 GB, GDDR5, 128 bit",1090 MHz,1500 MHz,896 / 56 / 16,"Apr 11th, 2018",baraazaid/cpu-and-gpu-stats
3523ffe88b910ae13a0d,Radeon RX 560X,Polaris 21,2018-04-11,PCIe 3.0 x8,4.0,GDDR5,1175.0,1750.0,1024,64,16,True,"4 GB, GDDR5, 128 bit",1175 MHz,1750 MHz,1024 / 64 / 16,"Apr 11th, 2018",baraazaid/cpu-and-gpu-stats
b43071e53b1c04c13610,Radeon RX 560X Mobile,Polaris 21,2018-04-11,MXM-B (3.0),4.0,GDDR5,1275.0,1450.0,1024,64,16,True,"4 GB, GDDR5, 128 bit",1275 MHz,1450 MHz,1024 / 64 / 16,"Apr 11th, 2018",baraazaid/cpu-and-gpu-stats
9e5d6855120d46ed6651,Radeon RX 560X Mobile,Polaris 21,2018-04-11,MXM-B (3.0),4.0,GDDR5,1275.0,1750.0,1024,64,16,True,"4 GB, GDDR5, 128 bit",1275 MHz,1750 MHz,1024 / 64 / 16,"Apr 11th, 2018",baraazaid/cpu-and-gpu-stats
448511c3fb44ebb2075b,Radeon RX 560X Mobile,Polaris 21,2018-04-11,MXM-B (3.0),2.0,GDDR5,1175.0,1500.0,1024,64,16,True,"2 GB, GDDR5, 128 bit",1175 MHz,1500 MHz,1024 / 64 / 16,"Apr 11th, 2018",baraazaid/cpu-and-gpu-stats
dd375f02179ed70a0704,Radeon RX 5700M,Navi 10,2020-03-01,PCIe 4.0 x16,8.0,GDDR6,1465.0,1500.0,2304,144,64,True,"8 GB, GDDR6, 256 bit",1465 MHz,1500 MHz,2304 / 144 / 64,"Mar 1st, 2020",baraazaid/cpu-and-gpu-stats
fad7e0f22a57be053b61,Radeon RX 570X,Polaris 20,2018-04-11,PCIe 3.0 x16,8.0,GDDR5,1168.0,1750.0,2048,128,32,True,"8 GB, GDDR5, 256 bit",1168 MHz,1750 MHz,2048 / 128 / 32,"Apr 11th, 2018",baraazaid/cpu-and-gpu-stats
848d945542c83cea00b5,Radeon RX 580 2048SP,Polaris 20,2018-10-15,PCIe 3.0 x16,4.0,GDDR5,1168.0,1750.0,2048,128,32,True,"4 GB, GDDR5, 256 bit",1168 MHz,1750 MHz,2048 / 128 / 32,"Oct 15th, 2018",baraazaid/cpu-and-gpu-stats
a47fa8251dfade959c02,Radeon RX 580 OEM,Ellesmere,2016-06-29,PCIe 3.0 x16,8.0,GDDR5,1120.0,2000.0,2304,144,32,True,"8 GB, GDDR5, 256 bit",1120 MHz,2000 MHz,2304 / 144 / 32,"Jun 29th, 2016",baraazaid/cpu-and-gpu-stats
c5b543ce27db9e6d326b,Radeon RX 580G,Polaris 20,2018-10-15,PCIe 3.0 x16,8.0,GDDR5,1257.0,2000.0,2304,144,32,True,"8 GB, GDDR5, 256 bit",1257 MHz,2000 MHz,2304 / 144 / 32,"Oct 15th, 2018",baraazaid/cpu-and-gpu-stats
05fdf75e75a5419aa5ea,Radeon RX 580X,Polaris 20,2018-04-11,PCIe 3.0 x16,8.0,GDDR5,1257.0,2000.0,2304,144,32,True,"8 GB, GDDR5, 256 bit",1257 MHz,2000 MHz,2304 / 144 / 32,"Apr 11th, 2018",baraazaid/cpu-and-gpu-stats
716d4e22a369c36c1482,Radeon RX 580X Mobile,Polaris 20,2018-04-11,MXM-B (3.0),8.0,GDDR5,1000.0,2000.0,2304,144,32,True,"8 GB, GDDR5, 256 bit",1000 MHz,2000 MHz,2304 / 144 / 32,"Apr 11th, 2018",baraazaid/cpu-and-gpu-stats
b4033d664d9cedbbb552,Radeon RX 590,Polaris 30,2018-11-15,PCIe 3.0 x16,8.0,GDDR5,1469.0,2000.0,2304,144,32,True,"8 GB, GDDR5, 256 bit",1469 MHz,2000 MHz,2304 / 144 / 32,"Nov 15th, 2018",baraazaid/cpu-and-gpu-stats
192af0fdebd19fb8cdf1,Radeon RX 590 GME,Polaris 20,2020-03-09,PCIe 3.0 x16,8.0,GDDR5,1257.0,2000.0,2304,144,32,True,"8 GB, GDDR5, 256 bit",1257 MHz,2000 MHz,2304 / 144 / 32,"Mar 9th, 2020",baraazaid/cpu-and-gpu-stats
c6ca620fd0d3fb806593,Radeon RX 6300M,Navi 24,,PCIe 4.0 x4,2.0,GDDR6,1000.0,2000.0,768,48,32,True,"2 GB, GDDR6, 32 bit",1000 MHz,2000 MHz,768 / 48 / 32,Never Released,baraazaid/cpu-and-gpu-stats
827901449b84ce9fb200,Radeon RX 6400,Navi 24,2022-01-19,PCIe 4.0 x4,4.0,GDDR6,1923.0,2000.0,768,48,32,True,"4 GB, GDDR6, 64 bit",1923 MHz,2000 MHz,768 / 48 / 32,"Jan 19th, 2022",baraazaid/cpu-and-gpu-stats
349f1631c48dbdbcf40e,Radeon RX 6450M,Navi 24,2023-01-04,PCIe 4.0 x4,4.0,GDDR6,2000.0,2000.0,768,48,32,True,"4 GB, GDDR6, 64 bit",2000 MHz,2000 MHz,768 / 48 / 32,"Jan 4th, 2023",baraazaid/cpu-and-gpu-stats
79790f1c7382607afca3,Radeon RX 6500 XT,Navi 24,2022-01-19,PCIe 4.0 x4,4.0,GDDR6,2310.0,2248.0,1024,64,32,True,"4 GB, GDDR6, 64 bit",2310 MHz,2248 MHz,1024 / 64 / 32,"Jan 19th, 2022",baraazaid/cpu-and-gpu-stats
00a9b4e435bb7d6045af,Radeon RX 6500M,Navi 24,2022-01-04,PCIe 4.0 x4,4.0,GDDR6,2000.0,2250.0,1024,64,32,True,"4 GB, GDDR6, 64 bit",2000 MHz,2250 MHz,1024 / 64 / 32,"Jan 4th, 2022",baraazaid/cpu-and-gpu-stats
9f751897d0eb68a17486,Radeon RX 6550M,Navi 24,2023-01-04,PCIe 4.0 x4,4.0,GDDR6,2000.0,2250.0,1024,64,32,True,"4 GB, GDDR6, 64 bit",2000 MHz,2250 MHz,1024 / 64 / 32,"Jan 4th, 2023",baraazaid/cpu-and-gpu-stats
d630fe548449a4f65971,Radeon RX 6550S,Navi 24,2023-01-04,PCIe 4.0 x4,4.0,GDDR6,2000.0,2000.0,1024,64,32,True,"4 GB, GDDR6, 64 bit",2000 MHz,2000 MHz,1024 / 64 / 32,"Jan 4th, 2023",baraazaid/cpu-and-gpu-stats
cf5589ad3cb42307e1d2,Radeon RX 6600,Navi 23,2021-10-13,PCIe 4.0 x8,8.0,GDDR6,1626.0,1750.0,1792,112,64,True,"8 GB, GDDR6, 128 bit",1626 MHz,1750 MHz,1792 / 112 / 64,"Oct 13th, 2021",baraazaid/cpu-and-gpu-stats
24c423db9d6e3486ac99,Radeon RX 6600 XT,Navi 23,2021-07-30,PCIe 4.0 x8,8.0,GDDR6,1968.0,2000.0,2048,128,64,True,"8 GB, GDDR6, 128 bit",1968 MHz,2000 MHz,2048 / 128 / 64,"Jul 30th, 2021",baraazaid/cpu-and-gpu-stats
fc381ea64fa7de6464e3,Radeon RX 6600M,Navi 23,2021-05-31,PCIe 4.0 x8,8.0,GDDR6,2068.0,1750.0,1792,112,64,True,"8 GB, GDDR6, 128 bit",2068 MHz,1750 MHz,1792 / 112 / 64,"May 31st, 2021",baraazaid/cpu-and-gpu-stats
356e3375c29951f2bced,Radeon RX 6600S,Navi 23,2022-01-04,PCIe 4.0 x8,4.0,GDDR6,1700.0,1750.0,1792,112,64,True,"4 GB, GDDR6, 128 bit",1700 MHz,1750 MHz,1792 / 112 / 64,"Jan 4th, 2022",baraazaid/cpu-and-gpu-stats
bdad6b469133b7e70b87,Radeon RX 6650 XT,Navi 23,2022-05-10,PCIe 4.0 x8,8.0,GDDR6,2055.0,2190.0,2048,128,64,True,"8 GB, GDDR6, 128 bit",2055 MHz,2190 MHz,2048 / 128 / 64,"May 10th, 2022",baraazaid/cpu-and-gpu-stats
bdd742d74b1ebdc9fdd1,Radeon RX 6650M,Navi 23,2022-01-04,PCIe 4.0 x8,8.0,GDDR6,2068.0,2000.0,1792,112,64,True,"8 GB, GDDR6, 128 bit",2068 MHz,2000 MHz,1792 / 112 / 64,"Jan 4th, 2022",baraazaid/cpu-and-gpu-stats
7950cc255d05f2a61100,Radeon RX 6650M XT,Navi 23,2022-01-04,PCIe 4.0 x8,8.0,GDDR6,2068.0,2000.0,2048,128,64,True,"8 GB, GDDR6, 128 bit",2068 MHz,2000 MHz,2048 / 128 / 64,"Jan 4th, 2022",baraazaid/cpu-and-gpu-stats
8bc5a87c7bc48d86135c,Radeon RX 6700,Navi 22,2021-06-09,PCIe 4.0 x16,10.0,GDDR6,1941.0,2000.0,2304,144,64,True,"10 GB, GDDR6, 160 bit",1941 MHz,2000 MHz,2304 / 144 / 64,"Jun 9th, 2021",baraazaid/cpu-and-gpu-stats
f26de2dbd836c6bd69c0,Radeon RX 6700 XT,Navi 22,2021-03-03,PCIe 4.0 x16,12.0,GDDR6,2321.0,2000.0,2560,160,64,True,"12 GB, GDDR6, 192 bit",2321 MHz,2000 MHz,2560 / 160 / 64,"Mar 3rd, 2021",baraazaid/cpu-and-gpu-stats
6b7d52045c4f3acca159,Radeon RX 6700M,Navi 22,2021-05-31,PCIe 4.0 x16,10.0,GDDR6,1489.0,2000.0,2304,144,64,True,"10 GB, GDDR6, 160 bit",1489 MHz,2000 MHz,2304 / 144 / 64,"May 31st, 2021",baraazaid/cpu-and-gpu-stats
be11d710bd7ae4050d58,Radeon RX 6700S,Navi 23,2022-01-04,PCIe 4.0 x8,8.0,GDDR6,1700.0,1750.0,1792,112,64,True,"8 GB, GDDR6, 128 bit",1700 MHz,1750 MHz,1792 / 112 / 64,"Jan 4th, 2022",baraazaid/cpu-and-gpu-stats
f37ab348c052eae923e9,Radeon RX 6750 XT,Navi 22,2022-03-03,PCIe 4.0 x16,12.0,GDDR6,2150.0,2250.0,2560,160,64,True,"12 GB, GDDR6, 192 bit",2150 MHz,2250 MHz,2560 / 160 / 64,"Mar 3rd, 2022",baraazaid/cpu-and-gpu-stats
0dd6a8b3c5deafb9d628,Radeon RX 6800,Navi 21,2020-10-28,PCIe 4.0 x16,16.0,GDDR6,1700.0,2000.0,3840,240,96,True,"16 GB, GDDR6, 256 bit",1700 MHz,2000 MHz,3840 / 240 / 96,"Oct 28th, 2020",baraazaid/cpu-and-gpu-stats
20e6b788cb6428b77724,Radeon RX 6800 XT,Navi 21,2020-10-28,PCIe 4.0 x16,16.0,GDDR6,1825.0,2000.0,4608,288,128,True,"16 GB, GDDR6, 256 bit",1825 MHz,2000 MHz,4608 / 288 / 128,"Oct 28th, 2020",baraazaid/cpu-and-gpu-stats
dcb81665863649117320,Radeon RX 6800M,Navi 22,2021-05-31,PCIe 4.0 x16,12.0,GDDR6,2116.0,2000.0,2560,160,64,True,"12 GB, GDDR6, 192 bit",2116 MHz,2000 MHz,2560 / 160 / 64,"May 31st, 2021",baraazaid/cpu-and-gpu-stats
f9fe26912b1644f7c1b9,Radeon RX 6800S,Navi 23,2022-01-04,PCIe 4.0 x8,8.0,GDDR6,1800.0,2000.0,2048,128,64,True,"8 GB, GDDR6, 128 bit",1800 MHz,2000 MHz,2048 / 128 / 64,"Jan 4th, 2022",baraazaid/cpu-and-gpu-stats
fdf3bb58ca07d60fe5f0,Radeon RX 6850M XT,Navi 22,2022-01-04,PCIe 4.0 x16,12.0,GDDR6,2321.0,2000.0,2560,160,64,True,"12 GB, GDDR6, 192 bit",2321 MHz,2000 MHz,2560 / 160 / 64,"Jan 4th, 2022",baraazaid/cpu-and-gpu-stats
46a289eb14bc2c88c5ca,Radeon RX 6900 XT,Navi 21,2020-10-28,PCIe 4.0 x16,16.0,GDDR6,1825.0,2000.0,5120,320,128,True,"16 GB, GDDR6, 256 bit",1825 MHz,2000 MHz,5120 / 320 / 128,"Oct 28th, 2020",baraazaid/cpu-and-gpu-stats
8467c96d02c3ff920437,Radeon RX 6900 XTX,Navi 21,,PCIe 4.0 x16,16.0,GDDR6,2075.0,2250.0,5120,320,128,True,"16 GB, GDDR6, 256 bit",2075 MHz,2250 MHz,5120 / 320 / 128,Never Released,baraazaid/cpu-and-gpu-stats
45268502488d3da5e89e,Radeon RX 6950 XT,Navi 21,2022-05-10,PCIe 4.0 x16,16.0,GDDR6,1860.0,2250.0,5120,320,128,True,"16 GB, GDDR6, 256 bit",1860 MHz,2250 MHz,5120 / 320 / 128,"May 10th, 2022",baraazaid/cpu-and-gpu-stats
ed9984bde200c7499412,Radeon RX 7600M,Navi 33,2023-01-04,PCIe 4.0 x16,8.0,GDDR6,1500.0,2000.0,1792,112,64,True,"8 GB, GDDR6, 128 bit",1500 MHz,2000 MHz,1792 / 112 / 64,"Jan 4th, 2023",baraazaid/cpu-and-gpu-stats
cfe99b0aa2985b267248,Radeon RX 7600M XT,Navi 33,2023-01-04,PCIe 4.0 x16,8.0,GDDR6,1500.0,2250.0,2048,128,64,True,"8 GB, GDDR6, 128 bit",1500 MHz,2250 MHz,2048 / 128 / 64,"Jan 4th, 2023",baraazaid/cpu-and-gpu-stats
8ee419b7c15a0fad67c6,Radeon RX 7600S,Navi 33,2023-01-04,PCIe 4.0 x16,8.0,GDDR6,1500.0,2000.0,1792,112,64,True,"8 GB, GDDR6, 128 bit",1500 MHz,2000 MHz,1792 / 112 / 64,"Jan 4th, 2023",baraazaid/cpu-and-gpu-stats
f92e35274b8f7a256f94,Radeon RX 7700 XT,Navi 33,2023-01-01,PCIe 4.0 x16,8.0,GDDR6,1900.0,2250.0,2048,128,64,True,"8 GB, GDDR6, 128 bit",1900 MHz,2250 MHz,2048 / 128 / 64,2023,baraazaid/cpu-and-gpu-stats
396e29e0fe005c703502,Radeon RX 7700S,Navi 33,2023-01-04,PCIe 4.0 x16,8.0,GDDR6,1500.0,2250.0,2048,128,64,True,"8 GB, GDDR6, 128 bit",1500 MHz,2250 MHz,2048 / 128 / 64,"Jan 4th, 2023",baraazaid/cpu-and-gpu-stats
1c2be069725cbcf7d45f,Radeon RX 7800 XT,Navi 32,2023-01-01,PCIe 4.0 x16,12.0,GDDR6,1800.0,2250.0,3840,240,128,True,"12 GB, GDDR6, 192 bit",1800 MHz,2250 MHz,3840 / 240 / 128,2023,baraazaid/cpu-and-gpu-stats
ab5ed7a8c4670f41c11f,Radeon RX 7900 XT,Navi 31,2022-11-03,PCIe 4.0 x16,20.0,GDDR6,1500.0,2500.0,5376,336,192,True,"20 GB, GDDR6, 320 bit",1500 MHz,2500 MHz,5376 / 336 / 192,"Nov 3rd, 2022",baraazaid/cpu-and-gpu-stats
7a65451ec3dda87e7b08,Radeon RX 7900 XTX,Navi 31,2022-11-03,PCIe 4.0 x16,24.0,GDDR6,1855.0,2500.0,6144,384,192,True,"24 GB, GDDR6, 384 bit",1855 MHz,2500 MHz,6144 / 384 / 192,"Nov 3rd, 2022",baraazaid/cpu-and-gpu-stats
c4552d86d78cd5b404a7,Radeon RX 7950 XT,Navi 31,,PCIe 4.0 x16,20.0,GDDR6,1500.0,2500.0,5376,336,192,True,"20 GB, GDDR6, 320 bit",1500 MHz,2500 MHz,5376 / 336 / 192,Unknown,baraazaid/cpu-and-gpu-stats
69d65ae7bc1bcf4d5c16,Radeon RX 7950 XTX,Navi 31,,PCIe 4.0 x16,24.0,GDDR6,1900.0,2500.0,6144,384,192,True,"24 GB, GDDR6, 384 bit",1900 MHz,2500 MHz,6144 / 384 / 192,Unknown,baraazaid/cpu-and-gpu-stats
ea3ece6293f09c1b9a77,Radeon RX 7990 XTX,Navi 31,2023-01-01,PCIe 4.0 x16,24.0,GDDR6,2500.0,3000.0,6144,384,192,True,"24 GB, GDDR6, 384 bit",2500 MHz,3000 MHz,6144 / 384 / 192,2023,baraazaid/cpu-and-gpu-stats
e3cafdc9a9f10a651286,Radeon RX Vega 11,Raven,2018-02-12,IGP,,,300.0,,704,44,8,True,System Shared,300 MHz,System Shared,704 / 44 / 8,"Feb 12th, 2018",baraazaid/cpu-and-gpu-stats
5f5101243bd9590f3362,Radeon RX Vega 11,Raven,2018-05-10,IGP,,,300.0,,704,44,8,True,System Shared,300 MHz,System Shared,704 / 44 / 8,"May 10th, 2018",baraazaid/cpu-and-gpu-stats
919c1cc7b7460471df81,Radeon RX Vega 11 Embedded,Raven,2018-04-19,IGP,,,300.0,,704,44,8,True,System Shared,300 MHz,System Shared,704 / 44 / 8,"Apr 19th, 2018",baraazaid/cpu-and-gpu-stats
fd172e710c5d8dd194ab,Radeon RX Vega 56 Mobile,Vega 10,2018-06-01,PCIe 3.0 x16,8.0,HBM2,1138.0,800.0,3584,224,64,True,"8 GB, HBM2, 2048 bit",1138 MHz,800 MHz,3584 / 224 / 64,"Jun 1st, 2018",baraazaid/cpu-and-gpu-stats
d79736d7e91cf43f4203,Radeon RX Vega M GH,Polaris 22,2018-02-01,IGP,4.0,HBM2,1063.0,800.0,1536,96,64,True,"4 GB, HBM2, 1024 bit",1063 MHz,800 MHz,1536 / 96 / 64,"Feb 1st, 2018",baraazaid/cpu-and-gpu-stats
82310a5d19ff21c5f3e1,Radeon RX Vega M GL,Polaris 22,2018-02-01,IGP,4.0,HBM2,931.0,700.0,1280,80,32,True,"4 GB, HBM2, 1024 bit",931 MHz,700 MHz,1280 / 80 / 32,"Feb 1st, 2018",baraazaid/cpu-and-gpu-stats
770f2dbb9c768f614003,Radeon RX Vega Nano,Vega 10,,PCIe 3.0 x16,8.0,HBM2,1247.0,800.0,4096,256,64,True,"8 GB, HBM2, 2048 bit",1247 MHz,800 MHz,4096 / 256 / 64,Never Released,baraazaid/cpu-and-gpu-stats
e38200a07c4dc3b933a0,Radeon SDR,Rage 6,2000-06-01,AGP 4x,0.03125,,166.0,166.0,,,,True,"32 MB, SDR, 128 bit",166 MHz,166 MHz,2 / 1 / 6 / 2,"Jun 1st, 2000",baraazaid/cpu-and-gpu-stats
e16c934f9bcedb7ff8cf,Radeon SDR PCI,Rage 6,2000-06-01,PCI,0.03125,,166.0,166.0,,,,True,"32 MB, SDR, 128 bit",166 MHz,166 MHz,2 / 1 / 6 / 2,"Jun 1st, 2000",baraazaid/cpu-and-gpu-stats
0e4f3dac4aaa05fb9154,Radeon Sky 500,Pitcairn,2013-03-27,PCIe 3.0 x16,4.0,GDDR5,950.0,1200.0,1280,80,32,True,"4 GB, GDDR5, 256 bit",950 MHz,1200 MHz,1280 / 80 / 32,"Mar 27th, 2013",baraazaid/cpu-and-gpu-stats
feddd03dd301c981cbd8,Radeon Sky 700,Tahiti,2013-03-27,PCIe 3.0 x16,6.0,GDDR5,900.0,1375.0,1792,112,32,True,"6 GB, GDDR5, 384 bit",900 MHz,1375 MHz,1792 / 112 / 32,"Mar 27th, 2013",baraazaid/cpu-and-gpu-stats
8aa0ba1ef86dd1fd45a2,Radeon Sky 900,Tahiti,2013-03-27,PCIe 3.0 x16,3.0,GDDR5,825.0,1250.0,1792,112,32,True,"3 GB, GDDR5, 384 bit",825 MHz,1250 MHz,1792 / 112 / 32,"Mar 27th, 2013",baraazaid/cpu-and-gpu-stats
58fe93551ee1858b4982,Radeon VE,Rage 6,2001-02-19,AGP 4x,0.03125,,183.0,183.0,,,,True,"32 MB, DDR, 64 bit",183 MHz,183 MHz,1 / 0 / 3 / 1,"Feb 19th, 2001",baraazaid/cpu-and-gpu-stats
4db7f606a8de617c30fa,Radeon VE PCI,Rage 6,2001-02-19,PCI,0.03125,,183.0,183.0,,,,True,"32 MB, DDR, 64 bit",183 MHz,183 MHz,1 / 0 / 3 / 1,"Feb 19th, 2001",baraazaid/cpu-and-gpu-stats
1a2e332fa91b8f0c543c,Radeon Vega 11 Embedded,Raven,2018-02-13,IGP,,,300.0,,704,44,8,True,System Shared,300 MHz,System Shared,704 / 44 / 8,"Feb 13th, 2018",baraazaid/cpu-and-gpu-stats
2a4f29508ddce1f813dc,Radeon Vega 3 Embedded,Raven,2018-02-13,IGP,,,300.0,,192,12,4,True,System Shared,300 MHz,System Shared,192 / 12 / 4,"Feb 13th, 2018",baraazaid/cpu-and-gpu-stats
a98beaebf7fa8a1a27cb,Radeon Vega 3 Embedded,Raven,2018-07-16,IGP,,,300.0,,192,12,4,True,System Shared,300 MHz,System Shared,192 / 12 / 4,"Jul 16th, 2018",baraazaid/cpu-and-gpu-stats
36de5e835a13726bab5c,Radeon Vega 3 Embedded,Raven,2018-09-06,IGP,,,300.0,,192,12,4,True,System Shared,300 MHz,System Shared,192 / 12 / 4,"Sep 6th, 2018",baraazaid/cpu-and-gpu-stats
4bb9c58f74eeba10a973,Radeon Vega 3 Mobile,Raven,2018-01-08,IGP,,,300.0,,192,12,4,True,System Shared,300 MHz,System Shared,192 / 12 / 4,"Jan 8th, 2018",baraazaid/cpu-and-gpu-stats
4527f74714c35c810b9d,Radeon Vega 3 Mobile,Picasso,2020-01-06,IGP,,,300.0,,192,12,4,True,System Shared,300 MHz,System Shared,192 / 12 / 4,"Jan 6th, 2020",baraazaid/cpu-and-gpu-stats
bda7a6b080fac54fe410,Radeon Vega 6 Embedded,Raven,2018-05-10,IGP,,,300.0,,384,24,8,True,System Shared,300 MHz,System Shared,384 / 24 / 8,"May 10th, 2018",baraazaid/cpu-and-gpu-stats
cfc8f88a04941938e966,Radeon Vega 6 Mobile,Raven,2018-01-08,IGP,,,300.0,,384,24,8,True,System Shared,300 MHz,System Shared,384 / 24 / 8,"Jan 8th, 2018",baraazaid/cpu-and-gpu-stats
ab0b22038591996c99cb,Radeon Vega 8,Raven,2018-02-12,IGP,,,300.0,,512,32,8,True,System Shared,300 MHz,System Shared,512 / 32 / 8,"Feb 12th, 2018",baraazaid/cpu-and-gpu-stats
b5bdec9d51cff7d46355,Radeon Vega 8 Embedded,Raven,2018-02-13,IGP,,,300.0,,512,32,8,True,System Shared,300 MHz,System Shared,512 / 32 / 8,"Feb 13th, 2018",baraazaid/cpu-and-gpu-stats
d69ab6af7b347d29d696,Radeon Vega 8 Embedded,Raven,2018-04-19,IGP,,,300.0,,512,32,8,True,System Shared,300 MHz,System Shared,512 / 32 / 8,"Apr 19th, 2018",baraazaid/cpu-and-gpu-stats
a20d787bb02fd7363081,Radeon X1050,RV370,2006-12-07,PCIe 1.0 x16,0.125,DDR2,400.0,333.0,,,,True,"128 MB, DDR2, 64 bit",400 MHz,333 MHz,4 / 2 / 4 / 4,"Dec 7th, 2006",baraazaid/cpu-and-gpu-stats
7bc20d13aa27f4ea2e60,Radeon X1050,RV410,2008-01-25,PCIe 1.0 x16,0.125,,400.0,200.0,,,,True,"128 MB, DDR, 64 bit",400 MHz,200 MHz,8 / 6 / 8 / 8,"Jan 25th, 2008",baraazaid/cpu-and-gpu-stats
a9b4ab02834f9f221d68,Radeon X1050 AGP,RV350,2006-12-07,AGP 8x,0.125,,250.0,200.0,,,,True,"128 MB, DDR, 128 bit",250 MHz,200 MHz,4 / 2 / 4 / 4,"Dec 7th, 2006",baraazaid/cpu-and-gpu-stats
771d031e6e8ca7a9583a,Radeon X1050 AGP,RV360,2007-11-25,AGP 8x,0.125,,250.0,203.0,,,,True,"128 MB, DDR, 128 bit",250 MHz,203 MHz,4 / 2 / 4 / 4,"Nov 25th, 2007",baraazaid/cpu-and-gpu-stats
1aca600949916f1fec51,Radeon X1300,RV516,2005-10-05,PCIe 1.0 x16,0.125,,450.0,250.0,,,,True,"128 MB, DDR, 128 bit",450 MHz,250 MHz,4 / 2 / 4 / 4,"Oct 5th, 2005",baraazaid/cpu-and-gpu-stats
59f92024c50b1ca5928d,Radeon X1300,RV515,2005-12-01,PCIe 1.0 x16,0.25,,450.0,250.0,,,,True,"256 MB, DDR, 128 bit",450 MHz,250 MHz,4 / 2 / 4 / 4,"Dec 1st, 2005",baraazaid/cpu-and-gpu-stats
e55d6684cd342e2f5e3a,Radeon X1300 AGP,RV515,2005-12-01,AGP 8x,0.25,,450.0,250.0,,,,True,"256 MB, DDR, 128 bit",450 MHz,250 MHz,4 / 2 / 4 / 4,"Dec 1st, 2005",baraazaid/cpu-and-gpu-stats
