source_record_id,brand,laptop_type,screen_size_inches,screen_size_normalized_from_cm,resolution,resolution_width,resolution_height,touchscreen,ips_panel,cpu,cpu_clock_ghz,ram_gb,gpu,hdd_gb,ssd_gb,flash_storage_gb,storage_total_gb,operating_system,weight_kg,reference_price,source_currency,reference_price_only,source_dataset
cf7b29952547b3d77735,Dell,2 in 1 Convertible,13.3,False,1920x1080,1920,1080,True,False,Intel Core i7,1.3,16,Intel HD Graphics,0.0,256.0,0.0,256.0,Windows,1.22,1107.02,unspecified,True,paperxd/laptop-prices-dataset
49e94eb64bbf2667d77f,Dell,2 in 1 Convertible,17.3,False,1920x1080,1920,1080,True,False,Intel Core i7,2.7,16,Nvidia GeForce,0.0,512.0,0.0,512.0,Windows,2.77,1207.72,unspecified,True,paperxd/laptop-prices-dataset
8cc4be15aab122073dac,Dell,2 in 1 Convertible,13.3,False,3200x1800,3200,1800,True,False,Intel Core i7,1.3,16,Intel HD Graphics,0.0,512.0,0.0,512.0,Windows,1.22,1274.85,unspecified,True,paperxd/laptop-prices-dataset
3ea930276025fed9511f,Dell,2 in 1 Convertible,11.6,False,1366x768,1366,768,True,False,Intel Pentium Quad Core,1.6,4,Intel HD Graphics,500.0,0.0,0.0,500.0,Windows,1.47,321.57,unspecified,True,paperxd/laptop-prices-dataset
a180206b7e73470b1b47,Dell,Gaming,15.6,False,1920x1080,1920,1080,False,False,Intel Core i5,2.5,8,Nvidia GeForce GTX,1000.0,0.0,0.0,1000.0,Windows,2.56,549.82,unspecified,True,paperxd/laptop-prices-dataset
5dfa83a92e6c3edbd91e,Dell,Gaming,15.6,False,1920x1080,1920,1080,False,False,Intel Core i5,2.5,8,Nvidia GeForce GTX,0.0,256.0,0.0,256.0,Windows,2.56,590.1,unspecified,True,paperxd/laptop-prices-dataset
989e962b97c2e162547a,Dell,Gaming,15.6,False,1920x1080,1920,1080,False,False,Intel Core i5,2.5,8,Nvidia GeForce GTX,0.0,256.0,0.0,256.0,Windows,2.62,661.26,unspecified,True,paperxd/laptop-prices-dataset
b491e0640fb46dda4183,Dell,Gaming,15.6,False,1920x1080,1920,1080,False,False,Intel Core i5,2.5,8,Nvidia GeForce GTX,1000.0,0.0,0.0,1000.0,Windows,2.65,670.66,unspecified,True,paperxd/laptop-prices-dataset
6959f4851a655fb9310a,Dell,Gaming,15.6,False,1920x1080,1920,1080,False,False,Intel Core i5,2.5,8,Nvidia GeForce GTX,0.0,256.0,0.0,256.0,Windows,2.65,802.24,unspecified,True,paperxd/laptop-prices-dataset
86a3af6d4b4e97a3ba9c,Dell,Gaming,15.6,False,1920x1080,1920,1080,False,False,Intel Core i5,2.5,16,Nvidia GeForce GTX,1000.0,128.0,0.0,1128.0,Windows,3.21,1376.89,unspecified,True,paperxd/laptop-prices-dataset
edb549654dd2d71df7de,Dell,Gaming,15.6,False,1920x1080,1920,1080,False,False,Intel Core i7,2.8,8,Nvidia GeForce GTX,1000.0,0.0,0.0,1000.0,Linux,2.62,623.66,unspecified,True,paperxd/laptop-prices-dataset
b5ffc64b93b3aaa3649d,Dell,Gaming,15.6,False,1920x1080,1920,1080,False,False,Intel Core i7,2.8,8,Nvidia GeForce GTX,1000.0,128.0,0.0,1128.0,Windows,2.56,711.94,unspecified,True,paperxd/laptop-prices-dataset
efd876de43cf47c312b0,Dell,Gaming,15.6,False,1920x1080,1920,1080,False,False,Intel Core i7,2.8,8,Nvidia GeForce GTX,1000.0,0.0,0.0,1000.0,Windows,2.62,737.79,unspecified,True,paperxd/laptop-prices-dataset
b0d81606196be1214a0f,Dell,Gaming,15.6,False,1920x1080,1920,1080,False,True,Intel Core i7,2.8,8,Nvidia GeForce GTX,1000.0,128.0,0.0,1128.0,Windows,2.62,778.07,unspecified,True,paperxd/laptop-prices-dataset
f6e4026ffe325fb40980,Dell,Gaming,15.6,False,1920x1080,1920,1080,False,False,Intel Core i7,2.8,8,Nvidia GeForce GTX,1000.0,0.0,0.0,1000.0,Windows,2.62,804.92,unspecified,True,paperxd/laptop-prices-dataset
69fccf489e35ae2edf2a,Dell,Gaming,15.6,False,3840x2160,3840,2160,False,False,Intel Core i7,2.8,8,Nvidia GeForce GTX,1000.0,128.0,0.0,1128.0,Windows,2.62,1005.65,unspecified,True,paperxd/laptop-prices-dataset
f4eea7b669f87ec970e5,Dell,Gaming,15.6,False,1920x1080,1920,1080,False,False,Intel Core i7,2.6,16,Nvidia GeForce GTX,1000.0,0.0,0.0,1000.0,Windows,2.59,590.1,unspecified,True,paperxd/laptop-prices-dataset
bfa8910f1d81d776f6c7,Dell,Gaming,15.6,False,3840x2160,3840,2160,True,True,Intel Core i7,2.6,16,Nvidia GeForce GTX,1000.0,128.0,0.0,1128.0,Windows,2.72,737.79,unspecified,True,paperxd/laptop-prices-dataset
6761d44e25d6a3ddd5cc,Dell,Gaming,15.6,False,1920x1080,1920,1080,False,False,Intel Core i7,2.8,16,Nvidia GeForce GTX,0.0,512.0,0.0,512.0,Windows,2.56,838.66,unspecified,True,paperxd/laptop-prices-dataset
09175cb0d1d021f840cc,Dell,Gaming,15.6,False,3840x2160,3840,2160,False,False,Intel Core i7,2.6,16,Nvidia GeForce GTX,1000.0,256.0,0.0,1256.0,Windows,3.21,892.19,unspecified,True,paperxd/laptop-prices-dataset
4f9d374384b5d074f1ef,Dell,Gaming,15.6,False,1920x1080,1920,1080,False,True,Intel Core i7,2.8,16,Nvidia GeForce GTX,1000.0,128.0,0.0,1128.0,Windows,2.65,905.62,unspecified,True,paperxd/laptop-prices-dataset
63ecfffa87cfcc5c5ad6,Dell,Gaming,15.6,False,1920x1080,1920,1080,False,False,Intel Core i7,2.8,16,Nvidia GeForce GTX,1000.0,128.0,0.0,1128.0,Windows,2.6,905.62,unspecified,True,paperxd/laptop-prices-dataset
70f37f1440e42c25eacf,Dell,Gaming,15.6,False,1920x1080,1920,1080,False,False,Intel Core i7,2.8,16,Nvidia GeForce GTX,1000.0,256.0,0.0,1256.0,Windows,2.62,992.89,unspecified,True,paperxd/laptop-prices-dataset
056c0e3182894d916e73,Dell,Gaming,15.6,False,1920x1080,1920,1080,False,True,Intel Core i7,2.8,16,Nvidia GeForce GTX,1000.0,256.0,0.0,1256.0,Windows,2.65,1006.32,unspecified,True,paperxd/laptop-prices-dataset
735e3815e6a223df8424,Dell,Gaming,15.6,False,3840x2160,3840,2160,False,False,Intel Core i7,2.8,16,Nvidia GeForce GTX,0.0,512.0,0.0,512.0,Windows,2.62,1127.16,unspecified,True,paperxd/laptop-prices-dataset
5b05761d02bfdbcc278e,Dell,Gaming,15.6,False,3840x2160,3840,2160,False,True,Intel Core i7,2.8,16,Nvidia GeForce GTX,1000.0,512.0,0.0,1512.0,Windows,2.65,1238.6,unspecified,True,paperxd/laptop-prices-dataset
10e993caf05459f60b79,Dell,Gaming,17.3,False,1920x1080,1920,1080,False,True,Intel Core i7,2.8,16,Nvidia GeForce GTX,1000.0,256.0,0.0,1256.0,Windows,4.42,1649.01,unspecified,True,paperxd/laptop-prices-dataset
5096aeae5f33d21fb942,Dell,Gaming,17.3,False,1920x1080,1920,1080,False,True,Intel Core i7,2.8,16,Nvidia GeForce GTX,1000.0,128.0,0.0,1128.0,Windows,4.36,1681.69,unspecified,True,paperxd/laptop-prices-dataset
f44dc8c963853e899b50,Dell,Gaming,17.3,False,1920x1080,1920,1080,False,True,Intel Core i7,2.8,16,Nvidia GeForce GTX,1000.0,256.0,0.0,1256.0,Windows,4.42,1811.91,unspecified,True,paperxd/laptop-prices-dataset
aae57cd87333cb79683e,Dell,Gaming,17.3,False,2560x1440,2560,1440,False,False,Intel Core i7,2.7,16,Nvidia GeForce GTX,1000.0,512.0,0.0,1512.0,Windows,4.36,1851.52,unspecified,True,paperxd/laptop-prices-dataset
78afcd18ee133df2cbf8,Dell,Gaming,15.6,False,1920x1080,1920,1080,False,False,Intel Core i7,2.8,16,Nvidia GeForce GTX,1000.0,256.0,0.0,1256.0,Windows,3.21,1862.69,unspecified,True,paperxd/laptop-prices-dataset
9a2f828b6ef085a3a623,Dell,Gaming,27.3,False,2560x1440,2560,1440,False,True,Intel Core i7,2.9,16,Nvidia GeForce GTX,1000.0,256.0,0.0,1256.0,Windows,4.42,1879.05,unspecified,True,paperxd/laptop-prices-dataset
a35e4813b24663fdfae6,Dell,Gaming,15.6,False,1920x1080,1920,1080,False,False,Intel Core i7,2.9,16,Nvidia GeForce GTX,1000.0,256.0,0.0,1256.0,Windows,3.49,1888.95,unspecified,True,paperxd/laptop-prices-dataset
9db63229d1d915f82143,Dell,Gaming,15.6,False,3840x2160,3840,2160,False,True,Intel Core i7,2.8,16,Nvidia GeForce GTX,1000.0,256.0,0.0,1256.0,Windows,4.42,1926.03,unspecified,True,paperxd/laptop-prices-dataset
2d245d9d860ca46065ef,Dell,Gaming,17.3,False,1920x1080,1920,1080,False,True,Intel Core i7,2.8,16,Nvidia GeForce GTX,1000.0,128.0,0.0,1128.0,Windows,4.42,2022.56,unspecified,True,paperxd/laptop-prices-dataset
47ecccc3e1b6edd6ab35,Dell,Gaming,17.3,False,3840x2160,3840,2160,False,True,Intel Core i7,2.8,16,Nvidia GeForce GTX,1000.0,512.0,0.0,1512.0,Windows,4.36,2117.37,unspecified,True,paperxd/laptop-prices-dataset
46f317dc701a92510c11,Dell,Gaming,17.3,False,1920x1080,1920,1080,False,False,Intel Core i7,2.6,32,Nvidia GeForce GTX,1000.0,256.0,0.0,1256.0,Windows,4.42,1879.72,unspecified,True,paperxd/laptop-prices-dataset
8b1dbfe574ba5bdd086d,Dell,Gaming,17.3,False,1920x1080,1920,1080,False,True,Intel Core i7,2.8,32,Nvidia GeForce GTX,1000.0,512.0,0.0,1512.0,Windows,4.42,2062.92,unspecified,True,paperxd/laptop-prices-dataset
ab9adffa8f0eb5a73008,Dell,Gaming,17.3,False,3840x2160,3840,2160,False,True,Intel Core i7,2.8,32,Nvidia GeForce GTX,1000.0,512.0,0.0,1512.0,Windows,4.42,2112.92,unspecified,True,paperxd/laptop-prices-dataset
0a6456edbbe087f92842,Dell,Gaming,17.3,False,1920x1080,1920,1080,False,True,Intel Core i7,2.8,32,Nvidia GeForce GTX,1000.0,256.0,0.0,1256.0,Windows,4.42,2114.01,unspecified,True,paperxd/laptop-prices-dataset
644fd042af1a4902a819,Dell,Gaming,17.3,False,1920x1080,1920,1080,False,True,Intel Core i7,2.8,32,Nvidia GeForce GTX,1000.0,1000.0,0.0,2000.0,Windows,4.42,2409.26,unspecified,True,paperxd/laptop-prices-dataset
61b9de4f642ed08a37f3,Dell,Gaming,17.3,False,3840x2160,3840,2160,False,False,Intel Core i7,2.8,32,Nvidia GeForce GTX,1000.0,1000.0,0.0,2000.0,Windows,4.36,2456.66,unspecified,True,paperxd/laptop-prices-dataset
ae317d4ab25e013dbeed,Dell,Netbook,11.6,False,1366x768,1366,768,False,False,Intel Celeron Dual Core,1.6,4,Intel HD Graphics,0.0,0.0,16.0,16.0,ChromeOS,1.26,198.04,unspecified,True,paperxd/laptop-prices-dataset
edde7fe66de173f9fa36,Dell,Netbook,11.6,False,1366x768,1366,768,False,False,Intel Pentium Quad Core,1.1,4,Intel HD Graphics,0.0,128.0,0.0,128.0,Windows,1.63,499.47,unspecified,True,paperxd/laptop-prices-dataset
d870f7ad1fca40d8e34d,Dell,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Celeron Dual Core,1.6,2,Intel HD Graphics,500.0,0.0,0.0,500.0,Windows,2.2,254.43,unspecified,True,paperxd/laptop-prices-dataset
4180d865b056536e24e3,Dell,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Celeron Dual Core,1.6,4,Intel HD Graphics,500.0,0.0,0.0,500.0,Linux,2.2,184.55,unspecified,True,paperxd/laptop-prices-dataset
7875e48325ca834e62e3,Dell,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Celeron Dual Core,1.6,4,Intel HD Graphics,500.0,0.0,0.0,500.0,Windows,1.8,207.44,unspecified,True,paperxd/laptop-prices-dataset
162c513f5869093492a8,Dell,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i3,2.0,4,Intel HD Graphics,1000.0,0.0,0.0,1000.0,Linux,2.25,241.01,unspecified,True,paperxd/laptop-prices-dataset
2b8371151f85080a42e6,Dell,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i3,2.0,4,Intel HD Graphics,1000.0,0.0,0.0,1000.0,Windows,2.3,281.04,unspecified,True,paperxd/laptop-prices-dataset
8321d1054507d430bcb0,Dell,Notebook,15.6,False,1920x1080,1920,1080,False,False,Intel Core i3,2.0,4,AMD Radeon R5,1000.0,0.0,0.0,1000.0,Linux,2.25,287.33,unspecified,True,paperxd/laptop-prices-dataset
8f9730e3d570bacd975e,Dell,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i3,2.0,4,Intel HD Graphics,1000.0,0.0,0.0,1000.0,Linux,2.18,298.0,unspecified,True,paperxd/laptop-prices-dataset
54ac0f89cce9e5f2264c,Dell,Notebook,15.6,False,1920x1080,1920,1080,False,False,Intel Core i3,2.0,4,AMD Radeon R5,1000.0,0.0,0.0,1000.0,Windows,2.2,301.43,unspecified,True,paperxd/laptop-prices-dataset
2394829b5d61487e273a,Dell,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i3,2.0,4,AMD Radeon R5,1000.0,0.0,0.0,1000.0,Linux,2.18,305.92,unspecified,True,paperxd/laptop-prices-dataset
e8fbb8d98c3424048b84,Dell,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i3,2.0,4,AMD Radeon R5,1000.0,0.0,0.0,1000.0,Linux,2.18,312.17,unspecified,True,paperxd/laptop-prices-dataset
a74f0f75643371a32e75,Dell,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i3,2.0,4,AMD Radeon R5,1000.0,0.0,0.0,1000.0,Linux,2.25,312.58,unspecified,True,paperxd/laptop-prices-dataset
44034f986a9c38257b7d,Dell,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i3,2.3,4,Intel HD Graphics,500.0,0.0,0.0,500.0,Windows,2.06,323.57,unspecified,True,paperxd/laptop-prices-dataset
2ec6f5dfccc71063eca5,Dell,Notebook,15.6,False,1920x1080,1920,1080,False,False,Intel Core i3,2.0,4,AMD Radeon R5,0.0,256.0,0.0,256.0,Linux,2.2,325.59,unspecified,True,paperxd/laptop-prices-dataset
4cee198258ae0a115d3d,Dell,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i3,2.0,4,Intel HD Graphics,500.0,0.0,0.0,500.0,Windows,2.29,328.95,unspecified,True,paperxd/laptop-prices-dataset
c5e92ab8e1f50a58ec7b,Dell,Notebook,15.6,False,1920x1080,1920,1080,False,False,Intel Core i3,2.0,4,AMD Radeon R5,0.0,256.0,0.0,256.0,Windows,2.2,334.93,unspecified,True,paperxd/laptop-prices-dataset
ad4bb669e7edefe882bd,Dell,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i3,2.0,4,AMD Radeon R7,0.0,128.0,0.0,128.0,Windows,2.3,334.99,unspecified,True,paperxd/laptop-prices-dataset
e0fdee10085b670c09c2,Dell,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i3,2.0,4,AMD Radeon R5,1000.0,0.0,0.0,1000.0,Windows,2.2,366.32,unspecified,True,paperxd/laptop-prices-dataset
3cc87d7b3952c34f4202,Dell,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i3,2.4,4,Intel HD Graphics,0.0,128.0,0.0,128.0,Windows,2.18,367.22,unspecified,True,paperxd/laptop-prices-dataset
c324b2a5a9b91d2ec95b,Dell,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i3,2.0,4,Intel HD Graphics,1000.0,0.0,0.0,1000.0,Windows,2.18,375.0,unspecified,True,paperxd/laptop-prices-dataset
b75f81d3675be6e0a308,Dell,Notebook,14.0,False,1366x768,1366,768,False,False,Intel Core i3,2.0,4,Intel HD Graphics,500.0,0.0,0.0,500.0,Windows,1.76,392.73,unspecified,True,paperxd/laptop-prices-dataset
5905d5c17a748a43b2f1,Dell,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i3,2.4,4,Intel HD Graphics,1000.0,0.0,0.0,1000.0,Windows,2.18,393.8,unspecified,True,paperxd/laptop-prices-dataset
73bd6711710ca2ced538,Dell,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i3,2.0,4,AMD Radeon R5,1000.0,0.0,0.0,1000.0,Windows,2.18,412.2,unspecified,True,paperxd/laptop-prices-dataset
f1e46fce5c6aa0d8c9e6,Dell,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i3,2.0,4,AMD Radeon R5,1000.0,0.0,0.0,1000.0,Windows,2.18,414.81,unspecified,True,paperxd/laptop-prices-dataset
93de107de7c968559bff,Dell,Notebook,17.3,False,1600x900,1600,900,False,False,Intel Core i3,2.0,4,AMD Radeon R7,1000.0,0.0,0.0,1000.0,Windows,2.36,442.41,unspecified,True,paperxd/laptop-prices-dataset
308cbd28757c653e3948,Dell,Notebook,13.3,False,1366x768,1366,768,False,False,Intel Core i3,2.0,4,Intel HD Graphics,0.0,128.0,0.0,128.0,Windows,1.65,462.54,unspecified,True,paperxd/laptop-prices-dataset
90cc619e2bf110682805,Dell,Notebook,14.0,False,1920x1080,1920,1080,False,False,Intel Core i3,2.0,4,Intel HD Graphics,0.0,128.0,0.0,128.0,Windows,1.6,494.01,unspecified,True,paperxd/laptop-prices-dataset
760aa1b3280768ad4cbe,Dell,Notebook,13.3,False,1366x768,1366,768,False,False,Intel Core i3,2.0,4,Intel HD Graphics,500.0,0.0,0.0,500.0,Windows,1.65,569.96,unspecified,True,paperxd/laptop-prices-dataset
bab391048d793cced757,Dell,Notebook,15.6,False,1366x768,1366,768,True,False,Intel Core i3,2.4,6,Intel HD Graphics,1000.0,0.0,0.0,1000.0,Windows,2.3,294.71,unspecified,True,paperxd/laptop-prices-dataset
31c9793b901f5269df36,Dell,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i3,2.4,6,Intel HD Graphics,1000.0,0.0,0.0,1000.0,Windows,2.3,308.14,unspecified,True,paperxd/laptop-prices-dataset
aa7d02aed1534454511d,Dell,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i3,2.4,8,Intel HD Graphics,1000.0,0.0,0.0,1000.0,Windows,2.3,308.14,unspecified,True,paperxd/laptop-prices-dataset
7c52307c3a25055d27e8,Dell,Notebook,15.6,False,1366x768,1366,768,True,False,Intel Core i3,2.4,8,Intel HD Graphics,1000.0,0.0,0.0,1000.0,Windows,2.3,314.86,unspecified,True,paperxd/laptop-prices-dataset
ca790109dc738d206ab1,Dell,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i3,2.0,8,Intel HD Graphics,0.0,256.0,0.0,256.0,Windows,2.0,446.43,unspecified,True,paperxd/laptop-prices-dataset
cdbffa4b932068070c0d,Dell,Notebook,15.6,False,1920x1080,1920,1080,False,False,Intel Core i3,2.0,8,AMD Radeon R5,0.0,256.0,0.0,256.0,Windows,2.0,496.11,unspecified,True,paperxd/laptop-prices-dataset
5b42b14ba8ba9e74edf6,Dell,Notebook,14.0,False,1366x768,1366,768,False,False,Intel Core i3,2.3,8,Intel HD Graphics,0.0,128.0,0.0,128.0,Windows,1.79,496.78,unspecified,True,paperxd/laptop-prices-dataset
f42bad77dcf826aefafe,Dell,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i5,2.5,4,Intel HD Graphics,1000.0,0.0,0.0,1000.0,Linux,2.18,350.34,unspecified,True,paperxd/laptop-prices-dataset
636b9ae8767a8684e3f8,Dell,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i5,2.3,4,Intel HD Graphics,500.0,0.0,0.0,500.0,Linux,2.09,351.53,unspecified,True,paperxd/laptop-prices-dataset
e65c36911aa0bef21fb8,Dell,Notebook,15.6,False,1920x1080,1920,1080,False,False,Intel Core i5,2.5,4,Intel HD Graphics,1000.0,0.0,0.0,1000.0,Windows,2.25,375.27,unspecified,True,paperxd/laptop-prices-dataset
7111365902f72b68716b,Dell,Notebook,15.6,False,1920x1080,1920,1080,False,False,Intel Core i5,2.5,4,AMD Radeon R5,500.0,0.0,0.0,500.0,Windows,2.3,392.73,unspecified,True,paperxd/laptop-prices-dataset
30222398cd3dab001e3a,Dell,Notebook,15.6,False,1920x1080,1920,1080,False,False,Intel Core i5,2.5,4,AMD Radeon R5,0.0,256.0,0.0,256.0,Linux,2.3,402.06,unspecified,True,paperxd/laptop-prices-dataset
0f3b49c55ce994442a62,Dell,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i5,2.5,4,AMD Radeon R5,500.0,0.0,0.0,500.0,Windows,2.25,402.13,unspecified,True,paperxd/laptop-prices-dataset
b804970c7adfd50516ba,Dell,Notebook,15.6,False,1920x1080,1920,1080,False,False,Intel Core i5,2.5,4,AMD Radeon R5,0.0,256.0,0.0,256.0,Windows,2.3,428.98,unspecified,True,paperxd/laptop-prices-dataset
ecebbbc623faea9f5a26,Dell,Notebook,15.6,False,1920x1080,1920,1080,False,False,Intel Core i5,2.5,4,Intel HD Graphics,1000.0,0.0,0.0,1000.0,Windows,2.18,441.06,unspecified,True,paperxd/laptop-prices-dataset
77c13fecd995aca789cc,Dell,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i5,2.5,4,AMD Radeon R5,1000.0,0.0,0.0,1000.0,Windows,2.18,459.85,unspecified,True,paperxd/laptop-prices-dataset
fbd6a87453ef2f86afae,Dell,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i5,2.5,4,Intel HD Graphics,1000.0,0.0,0.0,1000.0,Windows,2.18,475.34,unspecified,True,paperxd/laptop-prices-dataset
69d8cc91ec51cea2b260,Dell,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i5,2.3,4,Intel HD Graphics,500.0,0.0,0.0,500.0,Windows,1.95,490.0,unspecified,True,paperxd/laptop-prices-dataset
682ca287118a3f145fc3,Dell,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i5,2.3,4,Intel HD Graphics,500.0,0.0,0.0,500.0,Windows,2.24,494.77,unspecified,True,paperxd/laptop-prices-dataset
a89b436c5a37c08992e5,Dell,Notebook,15.6,False,1920x1080,1920,1080,False,False,Intel Core i5,1.6,4,AMD Radeon,0.0,256.0,0.0,256.0,Windows,2.2,502.82,unspecified,True,paperxd/laptop-prices-dataset
a432a8c845af97962782,Dell,Notebook,14.0,False,1366x768,1366,768,False,False,Intel Core i5,2.3,4,Intel HD Graphics,500.0,0.0,0.0,500.0,Windows,1.76,506.85,unspecified,True,paperxd/laptop-prices-dataset
fbab0ceffdbb848173d7,Dell,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i5,2.3,4,AMD Radeon R5,500.0,0.0,0.0,500.0,Windows,2.24,516.35,unspecified,True,paperxd/laptop-prices-dataset
5351b0e2c03e08405eda,Dell,Notebook,15.6,False,1920x1080,1920,1080,False,False,Intel Core i5,1.6,4,AMD Radeon,1000.0,0.0,0.0,1000.0,Windows,2.2,520.95,unspecified,True,paperxd/laptop-prices-dataset
73284666edf334c46d25,Dell,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i5,2.5,4,Intel HD Graphics,500.0,0.0,0.0,500.0,Windows,1.9,553.85,unspecified,True,paperxd/laptop-prices-dataset
908655a045905584afd9,Dell,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i5,2.6,4,Intel HD Graphics,500.0,0.0,0.0,500.0,Linux,1.93,583.38,unspecified,True,paperxd/laptop-prices-dataset
6a5167fc273034af5afa,Dell,Notebook,14.0,False,1366x768,1366,768,False,False,Intel Core i5,2.5,4,Intel HD Graphics,500.0,0.0,0.0,500.0,Windows,1.6,587.41,unspecified,True,paperxd/laptop-prices-dataset
dfcb2f1b5846056c35c0,Dell,Notebook,15.6,False,1920x1080,1920,1080,False,False,Intel Core i5,2.5,4,Nvidia GeForce,1000.0,128.0,0.0,1128.0,Windows,2.18,612.59,unspecified,True,paperxd/laptop-prices-dataset
f3c03318bb92ed57311d,Dell,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i5,2.6,4,Intel HD Graphics,500.0,0.0,0.0,500.0,Windows,1.93,643.8,unspecified,True,paperxd/laptop-prices-dataset
9dcbe81aa22f21fc4fdc,Dell,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i5,2.5,8,Intel HD Graphics,1000.0,0.0,0.0,1000.0,Windows,2.14,362.48,unspecified,True,paperxd/laptop-prices-dataset
e189a1cd1ba22fe963df,Dell,Notebook,15.6,False,1366x768,1366,768,True,False,Intel Core i5,2.5,8,Intel HD Graphics,2000.0,0.0,0.0,2000.0,Windows,2.36,374.18,unspecified,True,paperxd/laptop-prices-dataset
cedcc304404d9671f30c,Dell,Notebook,15.6,False,1920x1080,1920,1080,False,False,Intel Core i5,2.5,8,AMD Radeon R5,1000.0,0.0,0.0,1000.0,Windows,2.24,379.3,unspecified,True,paperxd/laptop-prices-dataset
e46dabec68c456fa28b2,Dell,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i5,2.5,8,AMD Radeon R7,1000.0,0.0,0.0,1000.0,Linux,2.32,395.76,unspecified,True,paperxd/laptop-prices-dataset
cb21b2810116b7c804e9,Dell,Notebook,15.6,False,1920x1080,1920,1080,False,False,Intel Core i5,2.5,8,AMD Radeon R7,1000.0,0.0,0.0,1000.0,Windows,2.36,428.84,unspecified,True,paperxd/laptop-prices-dataset
21e5be4f7e42bdc88673,Dell,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i5,2.5,8,AMD Radeon R7,1000.0,0.0,0.0,1000.0,Windows,2.36,428.97,unspecified,True,paperxd/laptop-prices-dataset
48a05f7de14490b5e249,Dell,Notebook,15.6,False,1920x1080,1920,1080,False,False,Intel Core i5,1.6,8,AMD Radeon,1000.0,0.0,0.0,1000.0,Linux,2.2,434.35,unspecified,True,paperxd/laptop-prices-dataset
4a7104c06090cebdc258,Dell,Notebook,13.3,False,1920x1080,1920,1080,True,False,Intel Core i5,2.3,8,Intel HD Graphics,1000.0,0.0,0.0,1000.0,Windows,1.62,435.69,unspecified,True,paperxd/laptop-prices-dataset
883345bb8d7b041269da,Dell,Notebook,15.6,False,1920x1080,1920,1080,False,False,Intel Core i5,1.6,8,AMD Radeon,0.0,256.0,0.0,256.0,Linux,2.2,454.72,unspecified,True,paperxd/laptop-prices-dataset
b4f8de76f6c23209146a,Dell,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i5,2.5,8,Intel HD Graphics,0.0,128.0,0.0,128.0,Windows,2.18,479.32,unspecified,True,paperxd/laptop-prices-dataset
270212f6f1b71ec8cce4,Dell,Notebook,15.6,False,1920x1080,1920,1080,False,False,Intel Core i5,2.5,8,Intel HD Graphics,1000.0,0.0,0.0,1000.0,Linux,1.98,487.38,unspecified,True,paperxd/laptop-prices-dataset
b3ed0fa9e6b02add5b57,Dell,Notebook,15.6,False,1920x1080,1920,1080,False,False,Intel Core i5,1.6,8,AMD Radeon,0.0,256.0,0.0,256.0,Windows,2.13,488.73,unspecified,True,paperxd/laptop-prices-dataset
d950c2445cc3abda71b6,Dell,Notebook,15.6,False,1920x1080,1920,1080,False,False,Intel Core i5,2.5,8,Intel HD Graphics,0.0,256.0,0.0,256.0,Windows,2.18,503.5,unspecified,True,paperxd/laptop-prices-dataset
e128538ea0f73ae8f01a,Dell,Notebook,15.6,False,1920x1080,1920,1080,False,False,Intel Core i5,1.6,8,AMD Radeon,2000.0,0.0,0.0,2000.0,Windows,2.02,509.54,unspecified,True,paperxd/laptop-prices-dataset
